Family	Genus	Species	Latitude	Longitude	References
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059741	151.159162	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.060027	151.159373	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.060064	151.158839	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.060194	151.159449	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712839	152.156196	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.80055	151.297921	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800171	151.295347	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.05992	151.159629	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.432846	152.534598	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.071777	151.157017	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712839	152.156196	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712839	152.156196	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799917	151.280032	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799207	151.296155	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.00333	151.215221	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.71302	152.157048	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713029	152.157215	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714318	152.150858	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.71411	152.151405	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714318	152.150858	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799232	151.296158	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.060046	151.158903	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799935	151.293109	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714679	152.150719	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714073	152.151142	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799168	151.295709	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714209	152.151083	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714373	152.151772	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.79946	151.296494	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.458808	152.934738	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799314	151.296877	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.458878	152.934875	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799923	151.295664	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798601	151.296335	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714448	152.151632	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.991867	151.232715	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.888683	151.83085	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.711072	152.148558	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800345	151.294039	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.374177	151.497574	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800698	151.296965	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.715	152.151111	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.597498	150.900851	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.715	152.151111	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714704	152.151271	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.063826	151.156633	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.953078	151.755204	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.000895	151.222817	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799905	151.295765	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.715397	152.141455	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714448	152.151632	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799658	151.29511	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798319	151.300195	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.80011	151.294755	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799983	151.279189	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.707515	152.154344	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799954	151.2972	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.709324	152.161376	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.718803	152.172534	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800009	151.295938	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-29.439953	153.372231	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.718803	152.172534	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.064066	151.156129	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.069429	151.129709	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.061051	151.159287	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798585	151.291926	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.505086	150.400615	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-35.525815	150.415462	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.921662	151.870975	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.45783	152.933701	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714173	152.151062	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.055895	151.155485	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799073	151.296297	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.056375	151.159433	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.06403	151.15644	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.064496	151.156376	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.678101	152.228886	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800158	151.293249	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-30.109178	153.210237	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713912	152.151094	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800159	151.279735	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.87738	151.843668	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.900804	151.802683	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.910316	151.794486	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.71339	152.151099	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.916456	151.264469	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-27.956844	153.432983	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.331156	150.928594	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.622091	153.621192	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714233	152.151204	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.708851	152.160541	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.906499	151.366676	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.718105	152.173041	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714174	152.150782	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713585	152.150884	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.718568	152.172491	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714377	152.151742	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.736789	151.306167	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714417	152.15165	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059872	151.159914	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.898976	151.808766	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059932	151.158759	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.717329	152.141519	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714151	152.150685	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.088564	151.673535	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.445355	151.449256	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712644	152.15858	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.74257	151.320953	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.062705	151.157356	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-28.831173	153.606413	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712827	152.150727	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.71283	152.15087	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.866582	151.867854	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714009	152.151324	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.709047	152.160368	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.718641	152.172148	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800632	151.296875	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800395	151.271882	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712256	152.140125	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.895975	151.808133	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.715671	152.136276	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.05957	151.159724	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059659	151.159383	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.67467	152.224595	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.708717	152.159093	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714101	152.15089	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714101	152.15089	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.704291	152.124597	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.710739	152.131284	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714018	152.151271	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798575	151.296543	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712425	152.151866	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.708789	152.158492	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714704	152.151271	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.709078	152.157806	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713628	152.152098	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.901529	151.804326	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.903953	151.802072	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712184	152.154458	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.712827	152.150927	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.717472	152.140818	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798592	151.29675	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059824	151.160331	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.05965	151.159416	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800595	151.296656	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059484	151.15925	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.444795	151.449692	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.717466	152.141441	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798922	151.29675	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.799739	151.29687	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798431	151.297619	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.798358	151.297644	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.713754	152.152262	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.06026	151.159645	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.79976	151.293081	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.416725	151.463048	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714448	152.151632	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800584	151.294237	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-30.017413	153.270749	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.596662	150.903536	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.593226	150.894299	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800618	151.293754	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.494673	150.921249	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-33.800618	151.293754	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.059777	151.159309	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.714448	152.151632	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.431275	152.535441	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-34.068364	151.162351	Inaturalist
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-32.86667	151.83333	ANFC
Brachaeluridae	Brachaelurus	Brachaelurus waddi	-31.66667	152.86667	ANFC
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	29	48.416668	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	29	48.416668	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.65	72.9	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	14.802	74.138	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.647569	72.890222	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	12.825283	74.975601	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	19.296236	72.970147	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium arabicum	18.881035	72.878829	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium burmensis	15.1	95.8	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium burmensis	15.06667	95.85	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium burmensis	15.0667	95.85	ASEAN
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	29.67	48.17	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	8.5	79	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	6.5	79.866669	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	23.681	81.02	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.43	100.27	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.43	100.27	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.33	103.83	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	11.506389	123.395833	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	11.6125	123.765278	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	11.274444	123.804167	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	11.618611	123.9125	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	9.108889	78.379973	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	10.053268	79.254293	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	17.648216	83.269502	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	19.105991	72.874657	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	9.746257	98.548688	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.472403	103.765814	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.539622	103.643036	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	19.065635	72.839492	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.968644	102.603641	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.459085	103.672647	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	2.288945	104.109146	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.419007	103.683538	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	1.568757	103.778167	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	-8.570853	119.261467	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	6.467455	117.870557	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium griseum	5.810404	102.622313	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	9.20028	104.56833	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	12.480668	99.954834	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.479144	103.690151	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.594013	103.622943	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.572144	103.649551	Inaturalist
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	9.20028	104.568	ASEAN
Hemiscyliidae	Chiloscyllium	Chiloscyllium hasseltii	1.80433	109.77983	ANFC
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	18.965	72.837	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	11.234	75.789	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	8.5	79	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	21.608334	87.53333	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	12	100	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	5.43	100.27	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	5.43	100.27	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	5.43	100.27	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	12.066667	101.01667	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	2	102.5	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	1.33	103.83	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	12.5	112.5	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	24.6	121.85	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	24.6	121.85	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	2.9	112.1	ANFC
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	2.9	112.1	ANFC
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	2.9	112.1	ANFC
Hemiscyliidae	Chiloscyllium	Chiloscyllium indicum	22.32	120.2	Taiwan
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.48	22.48	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.48	22.48	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.13	23.13	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.57	23.57	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	-25.183	47	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	-25.183332	47	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	1.33	103.83	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	12.066667	104.6	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	-5.96667	106.8	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	18.233333	109.5	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.45	114.17	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.45	114.17	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.73	119.34	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.57	119.56	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.57	119.56	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.57	119.56	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.6	119.6	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.13	120.2	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.58	120.29	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.58	120.29	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	24.21	120.38	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	24.06	120.43	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.48	120.46	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	22.48	120.46	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	24.48	120.66	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	24.6	120.82	FishBase
Hemiscyliidae	Chiloscyllium	Chiloscyllium plagiosum	23.05	121.22	FishBase
