scientificName	earliestAge	latestAge	higherGeography
Palaeorhincodon wardi	47.8	41.001	Outside_Tethys
Palaeorhincodon wardi	47.8	41.001	Outside_Tethys
Palaeorhincodon wardi	47.8	41.001	Outside_Tethys
Palaeorhincodon wardi	47.8	41.001	Outside_Tethys
Palaeorhincodon wardi	50.5	47.801	Outside_Tethys
Palaeorhincodon wardi	55.7	50	Outside_Tethys
Palaeorhincodon wardi	47.8	38.001	Tethys
Paraginglymostoma bloti	72.1	66.001	Outside_Tethys
Parahemiscyllium underwoodwardi	139.4	134.701	Tethys
Pararhincodon crochardi	76.4	72.101	Outside_Tethys
Pararhincodon crochardi	76.4	72.101	Outside_Tethys
Pararhincodon crochardi	76.4	72.101	Outside_Tethys
Pararhincodon crochardi	83.6	80.601	Outside_Tethys
Pararhincodon crochardi	83.6	80.601	Outside_Tethys
Pararhincodon crochardi	83.6	80.601	Outside_Tethys
Pararhincodon crochardi	83.6	80.601	Outside_Tethys
Pararhincodon crochardi	85.8	83.601	Outside_Tethys
Pararhincodon crochardi	85.8	83.601	Outside_Tethys
Pararhincodon crochardi	86.3	83.601	Outside_Tethys
Pararhincodon crochardi	92.9	91.401	Outside_Tethys
Pararhincodon germaini	41	38.001	Outside_Tethys
Pararhincodon germaini	47.8	41.001	Outside_Tethys
Pararhincodon germaini	47.8	41.001	Outside_Tethys
Pararhincodon groessensi	66	61.601	Outside_Tethys
Pararhincodon groessensi	66	61.601	Outside_Tethys
Pararhincodon groessensi	66	61.601	Outside_Tethys
Pararhincodon groessensi	70.1	66.001	Outside_Tethys
Pararhincodon groessensi	70.1	66.001	Outside_Tethys
Pararhincodon lehmani	110.2	100.501	Outside_Tethys
Pararhincodon lehmani	100.5	93.901	Tethys
Pararhincodon lehmani	100.5	96.201	Outside_Tethys
Pararhincodon ornatus	76.4	72.101	Outside_Tethys
Pararhincodon ornatus	76.4	72.101	Outside_Tethys
Pararhincodon ornatus	76.4	72.101	Outside_Tethys
Pararhincodon ornatus	76.4	72.101	Outside_Tethys
Pararhincodon ornatus	83.6	80.601	Outside_Tethys
Pararhincodon ornatus	83.6	80.601	Outside_Tethys
Pararhincodon ornatus	83.6	80.601	Outside_Tethys
Pararhincodon ornatus	83.6	80.601	Outside_Tethys
Pararhincodon ornatus	83.6	80.601	Outside_Tethys
Pararhincodon ornatus	85.8	83.601	Outside_Tethys
Pararhincodon ornatus	85.8	83.601	Outside_Tethys
Pararhincodon ornatus	85.8	83.601	Outside_Tethys
Pararhincodon ornatus	86.3	83.601	Outside_Tethys
Pararhincodon ornatus	92.9	91.401	Outside_Tethys
Pararhincodon ypresiensis	56	47.801	Outside_Tethys
Pararhincodon ypresiensis	56	47.801	Outside_Tethys
